rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
401–500,University of Bordeaux,France,37.1–41.6,31.1,21.6,66.8,36.5,56.9,"54,484",21.3,13%,58 : 42,/world-university-rankings/university-bordeaux,university-bordeaux,http://www.wikidata.org/entity/Q13344,grid.412041.2,
401–500,Brunel University London,United Kingdom,37.1–41.6,26.2,26.6,57.3,38.2,94.8,"10,979",16.0,38%,47 : 53,/world-university-rankings/brunel-university-london,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
401–500,University of Calabria,Italy,37.1–41.6,16.4,22.0,72.9,89.3,37.7,"29,008",33.3,2%,60 : 40,/world-university-rankings/university-calabria,university-calabria,http://www.wikidata.org/entity/Q1752540,grid.7778.f,
401–500,University of Campinas,Brazil,37.1–41.6,46.8,37.5,33.4,44.6,28.6,"27,936",14.5,4%,47 : 53,/world-university-rankings/university-campinas,university-campinas,,grid.411087.b,103.0
401–500,Catholic University of the Sacred Heart,Italy,37.1–41.6,19.1,20.4,69.3,43.6,44.8,"30,690",22.2,9%,66 : 34,/world-university-rankings/catholic-university-sacred-heart,catholic-university-sacred-heart,http://www.wikidata.org/entity/Q229022,grid.8142.f,
401–500,Centrale Nantes,France,37.1–41.6,32.3,28.5,44.3,80.6,82.8,"1,656",16.0,43%,25 : 75,/world-university-rankings/centrale-nantes,centrale-nantes,,grid.16068.39,103.0
401–500,CentraleSupélec,France,37.1–41.6,30.8,18.7,53.9,65.6,83.8,"4,339",12.1,32%,22 : 78,/world-university-rankings/centralesupelec,centralesupelec,http://www.wikidata.org/entity/Q19203245,grid.494567.d,
401–500,Charles University in Prague,Czech Republic,37.1–41.6,31.6,24.8,55.9,34.4,57.4,"49,236",12.9,17%,62 : 38,/world-university-rankings/charles-university-prague,charles-university-prague,http://www.wikidata.org/entity/Q31519,grid.4491.8,
401–500,Claude Bernard University Lyon 1,France,37.1–41.6,23.5,21.9,63.5,38.6,55.7,"26,034",12.3,13%,52 : 48,/world-university-rankings/claude-bernard-university-lyon-1,claude-bernard-university-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
401–500,Colorado State University,United States,37.1–41.6,29.0,25.7,68.1,39.1,38.4,"25,374",16.5,6%,53 : 47,/world-university-rankings/colorado-state-university,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
401–500,Complutense University of Madrid,Spain,37.1–41.6,42.4,28.4,42.7,35.6,44.3,"64,466",20.1,14%,61 : 39,/world-university-rankings/complutense-university-madrid,complutense-university-madrid,http://www.wikidata.org/entity/Q219694,grid.4795.f,
401–500,University of Desarrollo,Chile,37.1–41.6,12.5,8.2,94.3,35.5,45.6,"15,925",18.0,2%,55 : 45,/world-university-rankings/university-desarrollo,university-desarrollo,,grid.412187.9,103.0
401–500,Diego Portales University,Chile,37.1–41.6,13.2,10.3,90.1,34.0,51.2,"16,802",14.6,2%,49 : 51,/world-university-rankings/diego-portales-university,diego-portales-university,http://www.wikidata.org/entity/Q1316229,grid.412193.c,
401–500,Dublin City University,Ireland,37.1–41.6,23.5,28.5,52.0,48.8,78.7,"9,748",27.3,14%,50 : 50,/world-university-rankings/dublin-city-university,dublin-city-university,http://www.wikidata.org/entity/Q1202897,grid.15596.3e,
401–500,University of Ferrara,Italy,37.1–41.6,18.7,20.0,74.8,38.4,43.7,"14,464",24.4,7%,56 : 44,/world-university-rankings/university-ferrara,university-ferrara,http://www.wikidata.org/entity/Q955609,grid.8484.0,
401–500,University of Florence,Italy,37.1–41.6,36.3,13.4,68.2,39.9,41.4,"35,055",20.5,7%,55 : 45,/world-university-rankings/university-florence,university-florence,http://www.wikidata.org/entity/Q820887,grid.8404.8,
401–500,Florida International University,United States,37.1–41.6,28.9,21.8,61.8,37.0,38.3,"33,394",23.9,8%,56 : 44,/world-university-rankings/florida-international-university,florida-international-university,http://www.wikidata.org/entity/Q1065809,grid.65456.34,
401–500,Fujita Health University,Japan,37.1–41.6,23.0,8.7,88.1,37.3,18.3,"2,810",3.1,,55 : 45,/world-university-rankings/fujita-health-university,fujita-health-university,http://www.wikidata.org/entity/Q5507489,grid.256115.4,
401–500,University of Genoa,Italy,37.1–41.6,30.4,20.5,66.0,42.1,43.2,"23,547",18.9,9%,55 : 45,/world-university-rankings/university-genoa,university-genoa,http://www.wikidata.org/entity/Q593321,grid.5606.5,
401–500,University of Georgia,United States,37.1–41.6,33.6,32.1,59.0,36.6,43.9,"34,707",16.6,8%,57 : 43,/world-university-rankings/university-georgia,university-georgia,http://www.wikidata.org/entity/Q761534,grid.213876.9,
401–500,Georgia State University,United States,37.1–41.6,32.0,25.0,62.3,34.4,38.1,"33,233",16.1,5%,59 : 41,/world-university-rankings/georgia-state-university,georgia-state-university,http://www.wikidata.org/entity/Q1509333,grid.256304.6,
401–500,Graz University of Technology,Austria,37.1–41.6,30.4,17.3,57.3,70.8,77.3,"6,403",10.2,19%,23 : 77,/world-university-rankings/graz-university-technology,graz-university-technology,http://www.wikidata.org/entity/Q689775,grid.410413.3,
401–500,University of Greifswald,Germany,37.1–41.6,31.4,20.9,61.1,37.6,47.0,"10,414",19.7,6%,56 : 44,/world-university-rankings/university-greifswald,university-greifswald,http://www.wikidata.org/entity/Q165528,grid.5603.0,
401–500,Gwangju Institute of Science and Technology,South Korea,37.1–41.6,41.9,39.4,38.3,69.4,34.2,"1,964",11.6,6%,26 : 74,/world-university-rankings/gwangju-institute-science-and-technology,gwangju-institute-science-and-technology,http://www.wikidata.org/entity/Q484900,grid.61221.36,
401–500,Hamburg University of Technology,Germany,37.1–41.6,35.7,24.1,47.8,78.2,50.8,"7,452",50.7,18%,26 : 74,/world-university-rankings/hamburg-university-technology,hamburg-university-technology,http://www.wikidata.org/entity/Q1060,grid.6884.2,
401–500,Harbin Institute of Technology,China,37.1–41.6,41.5,34.0,39.5,98.4,35.0,"30,116",9.9,10%,31 : 69,/world-university-rankings/harbin-institute-technology,harbin-institute-technology,http://www.wikidata.org/entity/Q632558,grid.19373.3f,
401–500,Hasselt University,Belgium,37.1–41.6,30.4,28.6,55.3,54.1,67.6,"5,256",32.4,12%,47 : 53,/world-university-rankings/hasselt-university,hasselt-university,http://www.wikidata.org/entity/Q1781858,grid.12155.32,
401–500,Hokkaido University,Japan,37.1–41.6,45.0,39.7,34.9,59.0,35.3,"18,114",7.9,10%,30 : 70,/world-university-rankings/hokkaido-university,hokkaido-university,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
401–500,Hong Kong Baptist University,Hong Kong,37.1–41.6,23.3,14.3,64.2,36.6,98.0,"10,872",10.5,31%,62 : 38,/world-university-rankings/hong-kong-baptist-university,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
401–500,Indian Institute of Technology Bombay,India,37.1–41.6,44.3,33.0,47.0,71.9,19.6,"10,001",17.1,1%,18 : 82,/world-university-rankings/indian-institute-technology-bombay,indian-institute-technology-bombay,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
401–500,Indian Institute of Technology Roorkee,India,37.1–41.6,34.9,29.6,53.4,82.9,16.2,"7,925",17.4,2%,10 : 90,/world-university-rankings/indian-institute-technology-roorkee,indian-institute-technology-roorkee,http://www.wikidata.org/entity/Q3366382,grid.19003.3b,
401–500,JSS Academy of Higher Education and Research,India,37.1–41.6,37.1,7.7,80.8,35.1,25.7,"5,421",8.6,8%,55 : 45,/world-university-rankings/jss-academy-higher-education-and-research,jss-academy-higher-education-and-research,,grid.411962.9,103.0
401–500,University of Jyväskylä,Finland,37.1–41.6,27.7,29.3,59.7,36.0,51.5,"10,338",15.9,5%,60 : 40,/world-university-rankings/university-jyvaskyla,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
401–500,University of Kaiserslautern,Germany,37.1–41.6,35.8,23.6,49.2,69.6,49.9,"14,648",53.9,16%,38 : 62,/world-university-rankings/university-kaiserslautern,university-kaiserslautern,http://www.wikidata.org/entity/Q678965,grid.7645.0,
401–500,University of Kentucky,United States,37.1–41.6,27.4,28.9,55.2,39.1,36.6,"27,299",14.5,5%,55 : 45,/world-university-rankings/university-kentucky,university-kentucky,,grid.266539.d,101.0
401–500,Koç University,Turkey,37.1–41.6,25.6,32.8,55.1,79.4,53.8,"5,378",15.7,8%,52 : 48,/world-university-rankings/koc-university,koc-university,http://www.wikidata.org/entity/Q1193155,grid.15876.3d,
401–500,University of KwaZulu-Natal,South Africa,37.1–41.6,24.6,28.7,60.9,38.3,55.9,"35,451",28.4,5%,58 : 42,/world-university-rankings/university-kwazulu-natal,university-kwazulu-natal,http://www.wikidata.org/entity/Q727516,grid.16463.36,
401–500,Kyushu University,Japan,37.1–41.6,46.2,39.8,34.0,77.3,37.0,"18,647",8.3,12%,28 : 72,/world-university-rankings/kyushu-university,kyushu-university,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
401–500,Leibniz University of Hanover,Germany,37.1–41.6,36.4,27.0,46.5,48.0,45.7,"26,318",44.4,12%,40 : 60,/world-university-rankings/leibniz-university-hanover,leibniz-university-hanover,http://www.wikidata.org/entity/Q678982,grid.9122.8,
401–500,University of Lille,France,37.1–41.6,19.8,22.8,64.1,38.6,58.5,"66,710",28.2,12%,56 : 44,/world-university-rankings/university-lille,university-lille,http://www.wikidata.org/entity/Q3551621,grid.4461.7,103.0
401–500,Loughborough University,United Kingdom,37.1–41.6,31.6,31.3,51.4,38.5,79.6,"14,225",14.7,24%,39 : 61,/world-university-rankings/loughborough-university,loughborough-university,http://www.wikidata.org/entity/Q1434547,grid.6571.5,
401–500,University of Manitoba,Canada,37.1–41.6,26.6,31.0,63.8,41.6,53.0,"29,260",28.4,16%,54 : 46,/world-university-rankings/university-manitoba,university-manitoba,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
401–500,Marche Polytechnic University,Italy,37.1–41.6,21.2,18.8,73.6,40.5,30.5,"10,850",20.9,4%,48 : 52,/world-university-rankings/marche-polytechnic-university,marche-polytechnic-university,http://www.wikidata.org/entity/Q1084409,grid.7010.6,
401–500,Middlesex University,United Kingdom,37.1–41.6,19.2,16.9,77.3,34.2,88.7,"15,135",18.0,46%,60 : 40,/world-university-rankings/middlesex-university,middlesex-university,http://www.wikidata.org/entity/Q1760791,grid.15822.3c,
401–500,University of Milan-Bicocca,Italy,37.1–41.6,23.3,19.8,79.0,38.1,43.5,"26,508",30.4,6%,62 : 38,/world-university-rankings/university-milan-bicocca,university-milan-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
401–500,University of Montana,United States,37.1–41.6,37.9,20.4,68.0,34.6,26.6,"8,957",16.1,3%,56 : 44,/world-university-rankings/university-montana,university-montana,http://www.wikidata.org/entity/Q2302336,grid.253613.0,
401–500,Murdoch University,Australia,37.1–41.6,19.3,24.8,62.0,42.1,90.8,"15,723",30.9,43%,59 : 41,/world-university-rankings/murdoch-university,murdoch-university,http://www.wikidata.org/entity/Q1375146,grid.1025.6,
401–500,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,37.1–41.6,30.5,42.7,37.6,66.2,39.3,"8,087",18.9,13%,30 : 70,/world-university-rankings/national-taiwan-university-science-and-technology-taiwan-tech,national-taiwan-university-science-and-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
401–500,National Tsing Hua University,Taiwan,37.1–41.6,31.2,35.6,55.8,50.6,33.2,"16,037",15.6,8%,41 : 59,/world-university-rankings/national-tsing-hua-university,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
401–500,University of Nebraska Medical Center,United States,37.1–41.6,37.5,11.6,60.6,37.8,43.8,"2,806",2.3,8%,67 : 33,/world-university-rankings/university-nebraska-medical-center,university-nebraska-medical-center,http://www.wikidata.org/entity/Q7895888,grid.266813.8,
401–500,New Mexico Institute of Mining and Technology,United States,37.1–41.6,23.6,10.0,85.1,57.7,60.6,"1,791",6.3,9%,28 : 72,/world-university-rankings/new-mexico-institute-mining-and-technology,new-mexico-institute-mining-and-technology,,grid.39679.32,101.0
401–500,Northern Arizona University,United States,37.1–41.6,18.6,13.3,87.0,34.2,30.0,"27,449",26.6,5%,59 : 41,/world-university-rankings/northern-arizona-university,northern-arizona-university,http://www.wikidata.org/entity/Q139901,grid.261120.6,
401–500,Northumbria University,United Kingdom,37.1–41.6,17.2,17.1,78.7,34.6,70.5,"22,084",17.9,16%,54 : 46,/world-university-rankings/northumbria-university,northumbria-university,http://www.wikidata.org/entity/Q2503794,grid.42629.3b,
401–500,University of Oklahoma,United States,37.1–41.6,34.8,18.4,68.5,38.8,38.7,"27,352",10.3,7%,52 : 48,/world-university-rankings/university-oklahoma,university-oklahoma,http://www.wikidata.org/entity/Q640652,grid.266900.b,
401–500,Örebro University,Sweden,37.1–41.6,18.5,21.0,86.3,35.3,38.3,"9,437",19.4,2%,61 : 39,/world-university-rankings/orebro-university,orebro-university,http://www.wikidata.org/entity/Q2002420,grid.15895.30,
401–500,University of Pavia,Italy,37.1–41.6,21.9,23.6,73.0,53.8,46.1,"24,032",39.2,7%,56 : 44,/world-university-rankings/university-pavia,university-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
401–500,Plymouth University,United Kingdom,37.1–41.6,18.7,19.5,69.7,34.5,69.4,"17,901",17.5,15%,54 : 46,/world-university-rankings/plymouth-university,plymouth-university,http://www.wikidata.org/entity/Q1711558,grid.11201.33,
401–500,Polytechnic University of Bari,Italy,37.1–41.6,15.7,17.9,91.8,36.5,29.4,"6,107",23.6,1%,32 : 68,/world-university-rankings/polytechnic-university-bari,polytechnic-university-bari,,grid.4466.0,101.0
401–500,Polytechnic University of Turin,Italy,37.1–41.6,23.7,21.2,66.9,50.5,47.3,"31,008",30.4,14%,29 : 71,/world-university-rankings/polytechnic-university-turin,polytechnic-university-turin,http://www.wikidata.org/entity/Q392897,grid.4800.c,
401–500,University of Porto,Portugal,37.1–41.6,27.5,27.2,55.7,38.8,50.5,"31,855",18.9,12%,55 : 45,/world-university-rankings/university-porto,university-porto,http://www.wikidata.org/entity/Q1422903,grid.5808.5,
401–500,University of Portsmouth,United Kingdom,37.1–41.6,16.7,15.3,69.3,34.3,86.1,"19,305",15.5,26%,45 : 55,/world-university-rankings/university-portsmouth,university-portsmouth,http://www.wikidata.org/entity/Q2744209,grid.4701.2,
401–500,Qatar University,Qatar,37.1–41.6,18.4,24.1,62.5,53.1,99.8,"14,395",17.5,43%,75 : 25,/world-university-rankings/qatar-university,qatar-university,http://www.wikidata.org/entity/Q1574578,grid.412603.2,
401–500,RMIT University,Australia,37.1–41.6,23.5,23.5,58.5,40.9,89.6,"32,151",20.2,27%,47 : 53,/world-university-rankings/rmit-university,rmit-university,http://www.wikidata.org/entity/Q1057890,grid.1017.7,
401–500,University of Rome II – Tor Vergata,Italy,37.1–41.6,22.6,16.6,74.6,36.3,45.3,"34,899",19.2,7%,52 : 48,/world-university-rankings/university-rome-ii-tor-vergata,university-rome-ii-tor-vergata,http://www.wikidata.org/entity/Q1031803,grid.6530.0,
401–500,University of Rome III,Italy,37.1–41.6,27.7,23.5,70.3,37.6,39.9,"32,615",52.7,4%,58 : 42,/world-university-rankings/university-rome-iii,university-rome-iii,http://www.wikidata.org/entity/Q2297486,grid.8509.4,
401–500,University of Rovira i Virgili,Spain,37.1–41.6,24.2,20.2,76.2,36.0,49.1,"12,709",12.7,10%,59 : 41,/world-university-rankings/university-rovira-i-virgili,university-rovira-i-virgili,http://www.wikidata.org/entity/Q3133193,grid.410367.7,
401–500,Royal Veterinary College,United Kingdom,37.1–41.6,24.5,17.3,69.0,40.1,84.7,"1,966",10.3,17%,77 : 23,/world-university-rankings/royal-veterinary-college,royal-veterinary-college,http://www.wikidata.org/entity/Q268411,grid.20931.39,
401–500,University of St Gallen,Switzerland,37.1–41.6,32.0,19.5,57.6,43.0,96.3,"7,495",11.7,35%,35 : 65,/world-university-rankings/university-st-gallen,university-st-gallen,http://www.wikidata.org/entity/Q673354,grid.15775.31,
401–500,University of Saskatchewan,Canada,37.1–41.6,35.7,26.0,43.6,75.0,70.7,"16,884",16.7,19%,56 : 44,/world-university-rankings/university-saskatchewan,university-saskatchewan,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
401–500,Sciences Po,France,37.1–41.6,34.4,25.3,57.1,36.7,72.7,"11,584",44.0,34%,59 : 41,/world-university-rankings/sciences-po,sciences-po,http://www.wikidata.org/entity/Q859363,grid.451239.8,
401–500,Semmelweis University,Hungary,37.1–41.6,24.2,12.0,66.4,36.0,77.9,"10,809",9.6,32%,67 : 33,/world-university-rankings/semmelweis-university,semmelweis-university,http://www.wikidata.org/entity/Q277681,grid.11804.3c,
401–500,University of Siegen,Germany,37.1–41.6,21.1,24.5,63.9,40.3,53.8,"19,586",43.3,11%,49 : 51,/world-university-rankings/university-siegen,university-siegen,http://www.wikidata.org/entity/Q504723,grid.5836.8,
401–500,"Soas, University of London",United Kingdom,37.1–41.6,44.4,36.9,27.8,34.1,78.9,"4,965",11.7,54%,65 : 35,/world-university-rankings/soas-university-london,soas-university-london,http://www.wikidata.org/entity/Q220144,grid.22631.34,
401–500,University of South Carolina,United States,37.1–41.6,32.9,26.5,65.4,35.1,42.8,"31,547",16.2,6%,55 : 45,/world-university-rankings/university-south-carolina,university-south-carolina,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
